feature,mean_abs_coef,mean_coef,std_coef,cv_coef
tag_1108,0.02608938158469494,0.0019799482131059795,0.03531693656102699,1.3536895426011117
tag_971,0.026047964341088147,0.009709627339085024,0.0331614905360561,1.2730928747786374
tag_1005,0.02601660216277965,0.0023325769401772688,0.03409731015704813,1.310597626766679
tag_702,0.026005435083395083,-0.0028953119618053617,0.034918414832517404,1.3427347511469203
tag_185,0.025970244396543368,-6.926793196487956e-05,0.0359486767661448,1.3842250529101308
tag_1035,0.025961040941971256,0.008151903610544554,0.0327956264982366,1.2632626688165338
tag_587,0.025960660676037178,-0.00241037675086616,0.034988933435623135,1.3477669306871733
tag_267,0.025952985350117808,-0.004357178451058309,0.03420302560568954,1.3178835484796663
tag_789,0.025915840718326307,0.01030310852706363,0.03284751771626136,1.2674682407023339
tag_768,0.025904421619136166,0.0055850739147152075,0.035835466770866055,1.3833720537760656
tag_81,0.025856989433820695,0.0015873819544659914,0.034646687726006334,1.339934581917839
tag_981,0.02583245457671925,0.000641049353709706,0.033918164352084106,1.3130053561614812
tag_176,0.025787740793476635,-0.008179391949453862,0.03373778239453808,1.3082871268894265
tag_883,0.025754300215128496,0.011826015319355327,0.03213728364089371,1.2478409777799349
tag_326,0.025751735593738077,-0.0002818410859176206,0.03591359983475448,1.3946083656358972
